fips,date,zhvi
Mendocino County,2022-08-31,614066.668971081
Yuba County,2022-08-31,439446.6112935014
Lake County,2022-08-31,356052.0737092416
Tehama County,2022-08-31,337225.9967332194
San Benito County,2022-08-31,837951.2139464254
Tuolumne County,2022-08-31,430070.11815061467
Calaveras County,2022-08-31,488223.8028388112
Siskiyou County,2022-08-31,307209.26966020186
Amador County,2022-08-31,458230.22011466
Lassen County,2022-08-31,235286.6987112572
Glenn County,2022-08-31,358233.0502851089
Del Norte County,2022-08-31,361037.3366966068
Colusa County,2022-08-31,366451.6581470734
Plumas County,2022-08-31,386919.3412491889
Inyo County,2022-08-31,501039.9776205835
Mariposa County,2022-08-31,436409.0170241084
Trinity County,2022-08-31,333850.6339648413
Mono County,2022-08-31,887681.0801165765
Modoc County,2022-08-31,176202.3222408292
Sierra County,2022-08-31,338862.98759259563
Alpine County,2022-08-31,618546.4595689881
Los Angeles County,2022-09-30,897004.0161550329
San Diego County,2022-09-30,947316.9942387344
Orange County,2022-09-30,1116915.2559528798
Riverside County,2022-09-30,618083.5219836569
San Bernardino County,2022-09-30,537100.4187261126
Santa Clara County,2022-09-30,1696310.447724393
Alameda County,2022-09-30,1227295.3842670007
Sacramento County,2022-09-30,572054.9191446328
Contra Costa County,2022-09-30,903378.323872252
Fresno County,2022-09-30,400669.4508598612
Kern County,2022-09-30,341601.1497745411
San Francisco County,2022-09-30,1583704.5839727905
Ventura County,2022-09-30,889178.2006843354
San Joaquin County,2022-09-30,576041.5359060261
San Mateo County,2022-09-30,1755090.5812003645
Stanislaus County,2022-09-30,470428.7504939388
Sonoma County,2022-09-30,838149.030116645
Tulare County,2022-09-30,343342.0666886103
Solano County,2022-09-30,617920.2450270718
Santa Barbara County,2022-09-30,978008.0573411264
Monterey County,2022-09-30,845206.6742655123
Placer County,2022-09-30,732304.3590431878
San Luis Obispo County,2022-09-30,868509.2522476221
Merced County,2022-09-30,426719.8937189311
Santa Cruz County,2022-09-30,1209777.1745260942
Marin County,2022-09-30,1700189.439055086
Butte County,2022-09-30,430975.42400239705
Yolo County,2022-09-30,651682.4840883102
El Dorado County,2022-09-30,683505.726230431
Shasta County,2022-09-30,386448.707188834
Imperial County,2022-09-30,313935.2747308913
Madera County,2022-09-30,402542.739221055
Kings County,2022-09-30,334032.9847992231
Napa County,2022-09-30,942460.308298885
Humboldt County,2022-09-30,500551.0229627423
Nevada County,2022-09-30,660335.6396074331
Sutter County,2022-09-30,454084.1863795189
Mendocino County,2022-09-30,605819.8835874517
Yuba County,2022-09-30,434090.72869775904
Lake County,2022-09-30,352210.8661149082
Tehama County,2022-09-30,333690.9965216673
San Benito County,2022-09-30,824142.4401297007
Tuolumne County,2022-09-30,426191.7751329209
Calaveras County,2022-09-30,481380.9629144116
Siskiyou County,2022-09-30,305053.144231375
Amador County,2022-09-30,453317.9925498118
Lassen County,2022-09-30,232782.10219261548
Glenn County,2022-09-30,355823.8573027954
Del Norte County,2022-09-30,356191.23661638336
Colusa County,2022-09-30,364385.58680162166
Plumas County,2022-09-30,383858.7654761207
Inyo County,2022-09-30,499775.2171280682
Mariposa County,2022-09-30,430755.7142351013
Trinity County,2022-09-30,328081.5510102792
Mono County,2022-09-30,873893.2760590748
Modoc County,2022-09-30,175062.0707059653
Sierra County,2022-09-30,335361.77243739524
Alpine County,2022-09-30,610363.0432662277
Los Angeles County,2022-10-31,891453.3969181931
San Diego County,2022-10-31,933709.1873015836
Orange County,2022-10-31,1110526.8646370966
Riverside County,2022-10-31,612710.1743711064
San Bernardino County,2022-10-31,535007.2894064289
Santa Clara County,2022-10-31,1664913.131062833
Alameda County,2022-10-31,1200644.952149166
Sacramento County,2022-10-31,563483.9538871907
Contra Costa County,2022-10-31,888493.2152577726
Fresno County,2022-10-31,398121.9156354258
Kern County,2022-10-31,339951.2612067422
San Francisco County,2022-10-31,1547743.7634916722
Ventura County,2022-10-31,880647.100301295
San Joaquin County,2022-10-31,568065.8337051966
San Mateo County,2022-10-31,1719548.5767113392
Stanislaus County,2022-10-31,464623.12446011486
Sonoma County,2022-10-31,833253.5665946513
Tulare County,2022-10-31,342421.47232386045
Solano County,2022-10-31,610036.6389941863
Santa Barbara County,2022-10-31,968362.4852025378
Monterey County,2022-10-31,836866.7093717526
Placer County,2022-10-31,722110.6993748803
San Luis Obispo County,2022-10-31,863176.4911607805
Merced County,2022-10-31,422547.0271004479
Santa Cruz County,2022-10-31,1193312.194971694
Marin County,2022-10-31,1672395.9559808625
Butte County,2022-10-31,427613.4477784716
Yolo County,2022-10-31,644336.2361581665
El Dorado County,2022-10-31,673648.0597700074
Shasta County,2022-10-31,382840.5733722362
Imperial County,2022-10-31,312104.1211704177
Madera County,2022-10-31,400373.2387440026
Kings County,2022-10-31,332490.0875599284
Napa County,2022-10-31,934704.8396195914
Humboldt County,2022-10-31,496327.0054617222
Nevada County,2022-10-31,651712.7913931785
Sutter County,2022-10-31,448338.71165589057
Mendocino County,2022-10-31,596899.303487667
Yuba County,2022-10-31,428419.0527795963
Lake County,2022-10-31,348101.2076119461
Tehama County,2022-10-31,330110.7056983025
San Benito County,2022-10-31,812404.9585287245
Tuolumne County,2022-10-31,422947.2983672649
Calaveras County,2022-10-31,475003.49051626393
Siskiyou County,2022-10-31,303165.493229278
Amador County,2022-10-31,447954.5791527719
Lassen County,2022-10-31,230916.4631620388
Glenn County,2022-10-31,353337.70722191123
Del Norte County,2022-10-31,351124.8707882352
Colusa County,2022-10-31,361985.8650078525
Plumas County,2022-10-31,381516.19676163886
Inyo County,2022-10-31,498924.0899234274
Mariposa County,2022-10-31,425344.5770043276
Trinity County,2022-10-31,323639.8947056409
Mono County,2022-10-31,861809.4775713548
Modoc County,2022-10-31,174177.77050863908
Sierra County,2022-10-31,330897.4912321472
Alpine County,2022-10-31,602939.8128498704
Los Angeles County,2022-11-30,887539.4794399614
San Diego County,2022-11-30,923530.7648473768
Orange County,2022-11-30,1105943.2009005984
Riverside County,2022-11-30,607765.5914319098
San Bernardino County,2022-11-30,533992.188389404
Santa Clara County,2022-11-30,1649299.88514194
Alameda County,2022-11-30,1182299.9775006103
Sacramento County,2022-11-30,555926.900077628
Contra Costa County,2022-11-30,877426.4965629556
Fresno County,2022-11-30,395731.64514335647
Kern County,2022-11-30,338293.2026494358
San Francisco County,2022-11-30,1518718.7014965722
Ventura County,2022-11-30,873272.209833668
San Joaquin County,2022-11-30,560464.6620791554
San Mateo County,2022-11-30,1695725.385908394
Stanislaus County,2022-11-30,458906.7173542639
Sonoma County,2022-11-30,829721.153169523
Tulare County,2022-11-30,341029.6741638372
Solano County,2022-11-30,603560.0350849302
Santa Barbara County,2022-11-30,961504.2958253872
Monterey County,2022-11-30,830734.886949774
Placer County,2022-11-30,713152.2460962947
San Luis Obispo County,2022-11-30,860278.0876529255
Merced County,2022-11-30,417494.1265389135
Santa Cruz County,2022-11-30,1183246.8504653955
Marin County,2022-11-30,1650153.636790608
Butte County,2022-11-30,424057.6837622042
Yolo County,2022-11-30,638185.0890308825
El Dorado County,2022-11-30,665812.8012550042
Shasta County,2022-11-30,379081.253386369
Imperial County,2022-11-30,310307.8427322768
Madera County,2022-11-30,398108.5068156474
Kings County,2022-11-30,330870.5228109446
Napa County,2022-11-30,930269.7721258363
Humboldt County,2022-11-30,492022.09421873634
Nevada County,2022-11-30,644138.4402986309
Sutter County,2022-11-30,442835.67893199687
Mendocino County,2022-11-30,586334.7789020347
Yuba County,2022-11-30,423316.5874886433
Lake County,2022-11-30,343987.54112933454
Tehama County,2022-11-30,326294.85788202373
San Benito County,2022-11-30,802311.8214935266
Tuolumne County,2022-11-30,419852.8351008567
Calaveras County,2022-11-30,469033.4616909206
Siskiyou County,2022-11-30,301321.2557964072
Amador County,2022-11-30,442582.2337344898
Lassen County,2022-11-30,229882.35779189836
Glenn County,2022-11-30,350177.307548126
Del Norte County,2022-11-30,346907.2655143069
Colusa County,2022-11-30,359566.7654533231
Plumas County,2022-11-30,379131.49403250194
Inyo County,2022-11-30,497209.16782322753
Mariposa County,2022-11-30,419189.3912084877
Trinity County,2022-11-30,318482.8539203851
Mono County,2022-11-30,852597.8762185662
Modoc County,2022-11-30,173628.06881799802
Sierra County,2022-11-30,326637.04595085554
Alpine County,2022-11-30,597238.2613313971
Los Angeles County,2022-12-31,884517.7122873912
San Diego County,2022-12-31,916325.0859415914
Orange County,2022-12-31,1102178.5155585774
Riverside County,2022-12-31,603387.1988030035
San Bernardino County,2022-12-31,533118.7914406204
Santa Clara County,2022-12-31,1644569.8011920813
Alameda County,2022-12-31,1170707.1005095523
Sacramento County,2022-12-31,548556.7193634425
Contra Costa County,2022-12-31,868373.3465455117
Fresno County,2022-12-31,393206.5188320487
Kern County,2022-12-31,336696.76593828824
San Francisco County,2022-12-31,1494713.186943733
Ventura County,2022-12-31,865956.5646530254
San Joaquin County,2022-12-31,553856.0470263994
San Mateo County,2022-12-31,1678219.92126354
Stanislaus County,2022-12-31,453846.3451619163
Sonoma County,2022-12-31,826707.1961728804
Tulare County,2022-12-31,339456.7168908051
Solano County,2022-12-31,597840.4587944285
Santa Barbara County,2022-12-31,955656.4975070026
Monterey County,2022-12-31,825803.5445769393
Placer County,2022-12-31,704703.3344970831
San Luis Obispo County,2022-12-31,859068.9382383231
Merced County,2022-12-31,412370.1837498609
Santa Cruz County,2022-12-31,1173931.862578375
Marin County,2022-12-31,1628213.8112144603
Butte County,2022-12-31,419953.2344471786
Yolo County,2022-12-31,632893.1933866414
El Dorado County,2022-12-31,658893.2406864915
Shasta County,2022-12-31,375475.03497368615
Imperial County,2022-12-31,309620.37618506764
Madera County,2022-12-31,396036.642709405
Kings County,2022-12-31,329173.8663491027
Napa County,2022-12-31,926325.097964228
Humboldt County,2022-12-31,488600.55415807787
Nevada County,2022-12-31,636268.7332460894
Sutter County,2022-12-31,437610.7485667713
Mendocino County,2022-12-31,576408.7374707615
Yuba County,2022-12-31,419179.3926351078
Lake County,2022-12-31,340066.2216624804
Tehama County,2022-12-31,322469.4950271374
San Benito County,2022-12-31,792279.3805394266
Tuolumne County,2022-12-31,415728.748508836
Calaveras County,2022-12-31,463736.8522117736
Siskiyou County,2022-12-31,299466.0809393869
Amador County,2022-12-31,437525.0238700559
Lassen County,2022-12-31,229718.5881848617
Glenn County,2022-12-31,346202.2280174117
Del Norte County,2022-12-31,343098.40640359145
Colusa County,2022-12-31,357040.5166815724
Plumas County,2022-12-31,376028.6835466894
Inyo County,2022-12-31,493997.4400300854
Mariposa County,2022-12-31,414322.1268085405
Trinity County,2022-12-31,314874.7228101191
Mono County,2022-12-31,842800.5211565226
Modoc County,2022-12-31,173391.14493116367
Sierra County,2022-12-31,323498.31890441745
Alpine County,2022-12-31,591926.5743206186
Los Angeles County,2023-01-31,875660.3914871006
San Diego County,2023-01-31,908629.0984829208
Orange County,2023-01-31,1093249.3351324874
Riverside County,2023-01-31,597834.9876706057
San Bernardino County,2023-01-31,529578.2654200263
Santa Clara County,2023-01-31,1632401.8571337883
Alameda County,2023-01-31,1158172.8791994366
Sacramento County,2023-01-31,540714.0708838127
Contra Costa County,2023-01-31,858256.847820205
Fresno County,2023-01-31,389732.5769538285
Kern County,2023-01-31,334506.8760369755
San Francisco County,2023-01-31,1466694.9130692098
Ventura County,2023-01-31,857486.8975694884
San Joaquin County,2023-01-31,547073.9957611134
San Mateo County,2023-01-31,1656547.843963417
Stanislaus County,2023-01-31,448475.1693079181
Sonoma County,2023-01-31,822068.1315589283
Tulare County,2023-01-31,336823.47577845136
Solano County,2023-01-31,591500.9693683138
Santa Barbara County,2023-01-31,949344.5345445912
Monterey County,2023-01-31,819474.0593266789
Placer County,2023-01-31,694600.2795705976
San Luis Obispo County,2023-01-31,855234.3660217738
Merced County,2023-01-31,406547.8186079108
Santa Cruz County,2023-01-31,1159008.3721146863
Marin County,2023-01-31,1597716.1427241417
Butte County,2023-01-31,414738.54418689694
Yolo County,2023-01-31,626528.2918078295
El Dorado County,2023-01-31,650845.7414710264
Shasta County,2023-01-31,371751.5981224983
Imperial County,2023-01-31,311370.19242454425
Madera County,2023-01-31,393473.1641064687
Kings County,2023-01-31,327480.1349156289
Napa County,2023-01-31,919953.6403982876
Humboldt County,2023-01-31,486497.33976676577
Nevada County,2023-01-31,628263.5506562382
Sutter County,2023-01-31,433036.3144301148
Mendocino County,2023-01-31,570843.5023987041
Yuba County,2023-01-31,414927.0822265698
Lake County,2023-01-31,336515.20407467545
Tehama County,2023-01-31,318003.8842571525
San Benito County,2023-01-31,784683.2237922995
Tuolumne County,2023-01-31,411506.9362655745
Calaveras County,2023-01-31,458855.74401456193
Siskiyou County,2023-01-31,297715.42254196625
Amador County,2023-01-31,433007.0927954207
Lassen County,2023-01-31,230690.73916795768
Glenn County,2023-01-31,340965.7437554779
Del Norte County,2023-01-31,341786.6096674842
Colusa County,2023-01-31,354200.60551184
Plumas County,2023-01-31,372185.3858818331
Inyo County,2023-01-31,489965.3812999022
Mariposa County,2023-01-31,411301.869323784
Trinity County,2023-01-31,313517.2788740524
Mono County,2023-01-31,833049.1051062676
Modoc County,2023-01-31,173159.43777170646
Sierra County,2023-01-31,321031.82785372814
Alpine County,2023-01-31,587318.1645520342
Los Angeles County,2023-02-28,863427.6608466966
San Diego County,2023-02-28,903390.466765766
Orange County,2023-02-28,1082904.34509121
Riverside County,2023-02-28,592847.7546213232
San Bernardino County,2023-02-28,525225.6922147555
Santa Clara County,2023-02-28,1610818.8830385904
Alameda County,2023-02-28,1147663.0614982648
Sacramento County,2023-02-28,534354.5493795824
Contra Costa County,2023-02-28,849892.5294458695
Fresno County,2023-02-28,386643.4024244338
Kern County,2023-02-28,332741.7761026712
San Francisco County,2023-02-28,1444102.9151108551
Ventura County,2023-02-28,851107.2892405778
San Joaquin County,2023-02-28,542156.5721097059
San Mateo County,2023-02-28,1637264.5847690497
Stanislaus County,2023-02-28,444439.3044911199
Sonoma County,2023-02-28,818937.7670634108
Tulare County,2023-02-28,334709.56557400216
Solano County,2023-02-28,586517.6613573435
Santa Barbara County,2023-02-28,944896.9574089895
Monterey County,2023-02-28,815016.3033105718
Placer County,2023-02-28,686729.3036420165
San Luis Obispo County,2023-02-28,850368.0164027767
Merced County,2023-02-28,402261.8866250475
Santa Cruz County,2023-02-28,1145492.0969461866
Marin County,2023-02-28,1572064.087425907
Butte County,2023-02-28,410073.3817569576
Yolo County,2023-02-28,621484.3421591944
El Dorado County,2023-02-28,644110.1099262388
Shasta County,2023-02-28,369037.6868103187
Imperial County,2023-02-28,312289.512028821
Madera County,2023-02-28,391346.04741060006
Kings County,2023-02-28,326415.20692771854
Napa County,2023-02-28,915619.5537818545
Humboldt County,2023-02-28,484194.4514100398
Nevada County,2023-02-28,621872.5131729568
Sutter County,2023-02-28,428896.57258127816
Mendocino County,2023-02-28,566302.4564862718
Yuba County,2023-02-28,411363.2683046044
Lake County,2023-02-28,333874.9800767061
Tehama County,2023-02-28,313585.40616718633
San Benito County,2023-02-28,777115.4140473999
Tuolumne County,2023-02-28,408601.7193575402
Calaveras County,2023-02-28,455244.4752064852
Siskiyou County,2023-02-28,296649.33398137934
